"track","track_label","model","icd9","group","n","mean","sd","min","q1","median","q3","max","nearest_target","nearest_target_label","icd9_label","ccs_id","ccs_category"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","278","has a reference match",858,0.824,0.054,0.611,0.794,0.832,0.862,0.934,"258","polyglandular dysfunction and other diseases of endocrine glands","overweight obesity and other hyperalimentation",35,"other nutritional endocrine immunity and metabolic disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","279","has a reference match",858,0.853,0.033,0.711,0.833,0.856,0.877,0.933,"279","other and unspecified metabolic diseases","disorders involving the immune mechanism",35,"other nutritional endocrine immunity and metabolic disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","280","has a reference match",858,0.845,0.061,0.62,0.807,0.853,0.89,1,"280","iron deficiency anemias","iron deficiency anemias",38,"anemia"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","282","has a reference match",858,0.846,0.057,0.638,0.809,0.85,0.891,1,"282","hereditary hemolytic anemias","hereditary hemolytic anemias",38,"anemia"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","283","has a reference match",858,0.857,0.053,0.652,0.827,0.863,0.895,1,"283","acquired hemolytic anemias","acquired hemolytic anemias",38,"anemia"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","284","has a reference match",858,0.852,0.046,0.634,0.829,0.858,0.882,0.962,"283","acquired hemolytic anemias","aplastic anemia and other bone marrow failure syndromes",38,"anemia"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","285","has a reference match",858,0.855,0.052,0.666,0.827,0.864,0.894,1,"285","other and unspecified anemias","other and unspecified anemias",38,"anemia"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","286","has a reference match",858,0.849,0.032,0.727,0.829,0.851,0.872,1,"286","coagulation defects","coagulation defects",39,"other hematologic conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","287","has a reference match",858,0.811,0.054,0.621,0.778,0.813,0.847,1,"287","purpura and other hemorrhagic conditions","purpura and other hemorrhagic conditions",39,"other hematologic conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","288","has a reference match",858,0.771,0.03,0.633,0.753,0.774,0.792,0.865,"448","diseases of capillaries","diseases of white blood cells",39,"other hematologic conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","289","has a reference match",858,0.838,0.039,0.703,0.817,0.84,0.864,1,"289","other diseases of blood and bloodforming organs","other diseases of blood and bloodforming organs",39,"other hematologic conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","290","has a reference match",858,0.824,0.054,0.674,0.785,0.824,0.865,0.957,"295","schizophrenia","dementias",40,"delirium dementia and other cognitive disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","291","has a reference match",858,0.84,0.048,0.693,0.81,0.843,0.88,0.951,"291","alcoholic psychosis","alcoholinduced mental disorders",41,"alcohol and substancerelated disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","292","has a reference match",858,0.85,0.047,0.702,0.821,0.852,0.887,0.947,"582","chronic nephritis","druginduced mental disorders",41,"alcohol and substancerelated disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","294","has a reference match",858,0.854,0.043,0.66,0.832,0.86,0.883,0.955,"294","psychosis associated with other physical conditions","persistent mental disorders due to conditions classified elsewhere",40,"delirium dementia and other cognitive disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","295","has a reference match",858,0.841,0.061,0.64,0.801,0.85,0.888,0.96,"295","schizophrenia","schizophrenic disorders",42,"schizophrenia and other psychotic disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","296","has a reference match",858,0.841,0.053,0.681,0.801,0.846,0.884,0.954,"291","alcoholic psychosis","episodic mood disorders",43,"mood and anxiety disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","297","has a reference match",858,0.844,0.043,0.644,0.82,0.851,0.875,0.941,"293","psychosis associated with other cerebral condition","delusional disorders",42,"schizophrenia and other psychotic disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","298","has a reference match",858,0.827,0.051,0.634,0.798,0.831,0.863,0.973,"298","other psychoses","other nonorganic psychoses",42,"schizophrenia and other psychotic disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","299","has a reference match",858,0.829,0.057,0.672,0.784,0.831,0.879,0.955,"523","periodontal diseases","pervasive developmental disorders",44,"disorders usually diagnosed in infancy childhood or adolescence"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","300","has a reference match",858,0.834,0.053,0.619,0.808,0.84,0.87,0.938,"126","ancylostomiasis","anxiety dissociative and somatoform disorders",43,"mood and anxiety disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","301","has a reference match",858,0.81,0.057,0.639,0.77,0.81,0.853,1,"301","personality disorders","personality disorders",45,"personality disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","303","has a reference match",858,0.841,0.047,0.667,0.811,0.843,0.874,0.965,"303","alcoholism","alcohol dependence syndrome",41,"alcohol and substancerelated disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","304","has a reference match",858,0.817,0.049,0.674,0.782,0.817,0.853,1,"304","drug dependence","drug dependence",41,"alcohol and substancerelated disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","305","no reference match",858,0.8,0.057,0.566,0.773,0.811,0.837,0.913,"308","behavior disorders of childhood","nondependent abuse of drugs",41,"alcohol and substancerelated disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","306","has a reference match",858,0.791,0.041,0.663,0.763,0.79,0.819,0.922,"066","late effects of viral encephalitis","physiological malfunction arising from mental factors",46,"miscellaneous mental health disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","307","has a reference match",858,0.801,0.047,0.65,0.772,0.805,0.837,0.964,"306","special symptoms not elsewhere classified","special symptoms or syndromes not elsewhere classified",46,"miscellaneous mental health disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","308","no reference match",858,0.769,0.044,0.616,0.738,0.773,0.804,0.917,"307","transient situational disturbances","acute reaction to stress",43,"mood and anxiety disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","309","has a reference match",858,0.763,0.041,0.613,0.735,0.763,0.79,0.871,"268","nutritional marasmus","adjustment reaction",47,"adjustment disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","310","has a reference match",858,0.819,0.051,0.624,0.79,0.827,0.853,0.925,"290","senile and presenile dementia","specific nonpsychotic mental disorders due to brain damage",46,"miscellaneous mental health disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","311","has a reference match",858,0.827,0.047,0.629,0.8,0.831,0.863,0.932,"290","senile and presenile dementia","depressive disorder not elsewhere classified",43,"mood and anxiety disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","312","no reference match",858,0.775,0.033,0.678,0.751,0.775,0.797,0.895,"306","special symptoms not elsewhere classified","disturbance of conduct not elsewhere classified",48,"attentiondeficit conduct and disruptive behavior disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","314","has a reference match",858,0.849,0.046,0.644,0.821,0.853,0.882,0.948,"774","hemolytic disease of newborn with kernicterus","hyperkinetic syndrome of childhood",48,"attentiondeficit conduct and disruptive behavior disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","315","no reference match",858,0.777,0.034,0.671,0.752,0.776,0.8,0.883,"066","late effects of viral encephalitis","specific delays in development",49,"developmental disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","316","no reference match",858,0.824,0.055,0.601,0.796,0.836,0.862,0.938,"305","physical disorders of presumably psychogenic origin","psychic factors associated with diseases classified elsewhere",46,"miscellaneous mental health disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","317","has a reference match",858,0.827,0.052,0.649,0.79,0.829,0.869,0.934,"379","blindness","mild intellectual disabilities",49,"developmental disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","318","has a reference match",858,0.817,0.052,0.643,0.785,0.82,0.856,0.913,"378","other diseases of eye","other specified intellectual disabilities",49,"developmental disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","319","has a reference match",858,0.809,0.034,0.694,0.789,0.813,0.831,0.901,"486","pneumonia unspecified","unspecified intellectual disabilities",49,"developmental disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","327","no reference match",858,0.804,0.056,0.617,0.765,0.803,0.849,0.917,"717","other nonarticular rheumatism","organic sleep disorders",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","330","no reference match",858,0.761,0.072,0.495,0.723,0.768,0.812,0.921,"095","other forms of late syphilis with symptoms","cerebral degenerations usually manifest in childhood",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","331","no reference match",858,0.832,0.042,0.679,0.803,0.835,0.862,0.949,"344","other cerebral paralysis","other cerebral degenerations",40,"delirium dementia and other cognitive disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","332","has a reference match",858,0.845,0.054,0.688,0.807,0.846,0.888,0.962,"403","hypertensive renal disease","parkinsons disease",51,"parkinsons disease"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","333","no reference match",858,0.835,0.054,0.651,0.805,0.844,0.871,0.945,"360","conjunctivitis and ophthalmia","other extrapyramidal disease and abnormal movement disorders",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","334","no reference match",858,0.864,0.044,0.704,0.833,0.867,0.898,0.968,"348","motor neurone disease","spinocerebellar disease",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","335","no reference match",858,0.851,0.051,0.674,0.816,0.856,0.889,0.965,"365","choroiditis","anterior horn cell disease",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","336","has a reference match",858,0.845,0.049,0.69,0.813,0.846,0.881,0.992,"349","other diseases of spinal cord","other diseases of spinal cord",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","337","has a reference match",858,0.84,0.05,0.635,0.813,0.846,0.874,0.966,"331","hereditary diseases of the striatopallidal system","disorders of the autonomic nervous system",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","338","no reference match",858,0.811,0.036,0.687,0.786,0.814,0.837,0.907,"490","bronchitis unqualified","pain not elsewhere classified",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","339","has a reference match",858,0.839,0.044,0.674,0.812,0.841,0.872,0.938,"387","other diseases of ear and mastoid process","other headache syndromes",52,"headache including migraine"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","340","has a reference match",858,0.826,0.056,0.651,0.787,0.831,0.868,1,"340","multiple sclerosis","multiple sclerosis",53,"multiple sclerosis"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","341","has a reference match",858,0.838,0.052,0.639,0.807,0.841,0.873,1,"341","other demyelinating diseases of central nervous system","other demyelinating diseases of central nervous system",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","342","has a reference match",858,0.857,0.037,0.682,0.839,0.863,0.882,0.929,"844","sprains and strains of knee and leg","hemiplegia and hemiparesis",54,"paralysis"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","343","has a reference match",858,0.813,0.049,0.644,0.779,0.815,0.85,0.946,"742","congenital hydrocephalus","infantile cerebral palsy",54,"paralysis"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","344","has a reference match",858,0.842,0.043,0.694,0.815,0.844,0.873,0.932,"542","other appendicitis","other paralytic syndromes",54,"paralysis"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","345","has a reference match",858,0.82,0.049,0.625,0.795,0.824,0.855,0.935,"360","conjunctivitis and ophthalmia","epilepsy and recurrent seizures",55,"epilepsyconvulsions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","346","has a reference match",858,0.849,0.046,0.705,0.818,0.854,0.883,1,"346","migraine","migraine",52,"headache including migraine"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","347","has a reference match",858,0.856,0.043,0.694,0.828,0.86,0.888,0.941,"352","brachial neuritis","cataplexy and narcolepsy",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","348","has a reference match",858,0.84,0.04,0.687,0.817,0.844,0.866,0.963,"347","other diseases of brain","other conditions of brain",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","353","has a reference match",858,0.831,0.035,0.686,0.806,0.829,0.858,0.915,"724","internal derangement of joint","nerve root and plexus disorders",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","354","has a reference match",858,0.858,0.045,0.627,0.837,0.863,0.887,0.956,"354","polyneuritis and polyradiculitis","mononeuritis of upper limb and mononeuritis multiplex",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","355","has a reference match",858,0.86,0.04,0.669,0.834,0.866,0.889,0.963,"465","acute upper respiratory infection of multiple or unspecified sites","mononeuritis of lower limb and unspecified site",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","356","has a reference match",858,0.856,0.047,0.674,0.825,0.86,0.891,0.959,"354","polyneuritis and polyradiculitis","hereditary and idiopathic peripheral neuropathy",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","357","has a reference match",858,0.854,0.045,0.696,0.823,0.857,0.89,0.946,"348","motor neurone disease","inflammatory and toxic neuropathy",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","358","no reference match",858,0.849,0.05,0.691,0.81,0.851,0.889,0.954,"523","periodontal diseases","myoneural disorders",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","359","no reference match",858,0.842,0.054,0.663,0.805,0.847,0.885,0.942,"733","other diseases of muscle tendon and fascia","muscular dystrophies and other myopathies",50,"other nervous system conditions"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","360","has a reference match",858,0.795,0.032,0.667,0.772,0.793,0.817,0.894,"605","redundant prepuce and phimosis","disorders of the globe",56,"other eye disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","361","has a reference match",858,0.844,0.043,0.704,0.815,0.847,0.876,0.928,"377","other diseases of retina and optic nerve","retinal detachments and defects",57,"retinal detachments defects vascular occlusion and retinopathy"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","362","has a reference match",858,0.845,0.046,0.695,0.811,0.847,0.88,0.948,"378","other diseases of eye","other retinal disorders",57,"retinal detachments defects vascular occlusion and retinopathy"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","363","has a reference match",858,0.86,0.038,0.679,0.842,0.867,0.887,0.939,"368","inflammation of lacrimal glands and ducts","chorioretinal inflammations scars and other disorders of choroid",56,"other eye disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","364","has a reference match",858,0.844,0.035,0.726,0.822,0.843,0.868,0.934,"448","diseases of capillaries","disorders of iris and ciliary body",56,"other eye disorders"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","365","has a reference match",858,0.827,0.054,0.659,0.786,0.827,0.867,0.987,"375","glaucoma","glaucoma",58,"glaucoma"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","366","has a reference match",858,0.832,0.054,0.645,0.795,0.833,0.874,0.986,"374","cataract","cataract",59,"cataract"
"8_9","ICD-9-CM to ICDA-8","ClinicalBERT","369","has a reference match",858,0.849,0.049,0.64,0.819,0.853,0.887,0.954,"379","blindness","blindness and low vision",60,"blindness and vision defects"
